seqnames	start	end	width	strand	Median
3	84000001	85000000	1000000	*	-0.0096652895787164
3	85000001	86000000	1000000	*	0.00544244963046951
3	86000001	87000000	1000000	*	-0.00115443079057059
3	87000001	88000000	1000000	*	0.0414763994917211
3	88000001	89000000	1000000	*	0.00883825106772355
3	89000001	90000000	1000000	*	-0.015924518830753
3	94000001	95000000	1000000	*	0.00295190281583243
3	95000001	96000000	1000000	*	-0.0180417389907836
3	96000001	97000000	1000000	*	-0.00524606305307979
3	97000001	98000000	1000000	*	0.0175978596565298
3	98000001	99000000	1000000	*	-0.00487136206579703
3	99000001	100000000	1000000	*	0.0116075985879399
3	100000001	101000000	1000000	*	0.028764601486383
3	101000001	102000000	1000000	*	-0.0327914166757618
3	102000001	103000000	1000000	*	0.00578358689487611
3	103000001	104000000	1000000	*	-0.00350773567045273
3	104000001	105000000	1000000	*	0.0230978177438434
3	105000001	106000000	1000000	*	0.0215114461132186
3	106000001	107000000	1000000	*	0.00847446136743003
3	107000001	108000000	1000000	*	0.0277898763889968
3	108000001	109000000	1000000	*	0.0327155894934288
3	109000001	110000000	1000000	*	-0.0178755580006145
3	110000001	111000000	1000000	*	0.00152503660069216
3	111000001	112000000	1000000	*	0.026024105352547
3	112000001	113000000	1000000	*	0.000664566032632598
3	113000001	114000000	1000000	*	-0.00392442317117193
3	114000001	115000000	1000000	*	0.0678875220916112
3	115000001	116000000	1000000	*	0.0227956953348564
3	116000001	117000000	1000000	*	-0.0119553270590789
3	117000001	118000000	1000000	*	0.0284191989934718
3	118000001	119000000	1000000	*	-0.0206022745911058
3	119000001	120000000	1000000	*	-0.00205612663203921
3	120000001	121000000	1000000	*	-0.0163903238002792
3	121000001	122000000	1000000	*	-0.00968022765402349
3	122000001	123000000	1000000	*	0.0184577426724707
3	123000001	124000000	1000000	*	0.0713305546796387
3	124000001	125000000	1000000	*	0.0613469022354451
3	125000001	126000000	1000000	*	0.0300214429217289
3	126000001	127000000	1000000	*	0.13965727592934
3	127000001	128000000	1000000	*	0.0509666209697525
3	128000001	129000000	1000000	*	0.0225149181552854
3	129000001	130000000	1000000	*	-0.0154219471899189
3	130000001	131000000	1000000	*	0.0501247536065194
3	131000001	132000000	1000000	*	0.0422530311547733
3	132000001	133000000	1000000	*	0.0132287028147818
3	133000001	134000000	1000000	*	0.0471470137775632
3	134000001	135000000	1000000	*	0.0313095723592045
3	135000001	136000000	1000000	*	0.0231164578562277
3	136000001	137000000	1000000	*	-0.0325912783368785
3	137000001	138000000	1000000	*	0.0115874710479605
3	138000001	139000000	1000000	*	0.019394196995697
3	139000001	140000000	1000000	*	0.0545625195028621
3	140000001	141000000	1000000	*	0.0479523972224927
3	141000001	142000000	1000000	*	-0.0201586046291094
3	142000001	143000000	1000000	*	0.0236763466038523
3	143000001	144000000	1000000	*	0.0350668083705673
3	144000001	145000000	1000000	*	0.0411042810378946
3	145000001	146000000	1000000	*	0.0112847641459725
3	146000001	147000000	1000000	*	0.0227597833305688
3	147000001	148000000	1000000	*	0.0187038008302665
3	148000001	149000000	1000000	*	0.0361344469287034
3	149000001	150000000	1000000	*	0.0351982289084489
3	150000001	151000000	1000000	*	-0.0125035431578701
3	151000001	152000000	1000000	*	0.0486748729382858
3	152000001	153000000	1000000	*	0.00747830302879326
3	153000001	154000000	1000000	*	0.0452528915805021
3	154000001	155000000	1000000	*	0.0290844002879292
3	155000001	156000000	1000000	*	0.00704445560981471
3	156000001	157000000	1000000	*	0.0116390891416886
3	157000001	158000000	1000000	*	0.00976029434758293
3	158000001	159000000	1000000	*	-0.0132069065220686
3	159000001	160000000	1000000	*	0.0351522159635993
3	160000001	161000000	1000000	*	0.0241865944654766
3	161000001	162000000	1000000	*	0.0564357451001629
3	162000001	163000000	1000000	*	-0.194882723125862
3	163000001	164000000	1000000	*	-0.0147792301806653
3	164000001	165000000	1000000	*	-0.0166691691860091
3	165000001	166000000	1000000	*	-0.0203927884070214
3	166000001	167000000	1000000	*	0.00735802150801314
3	167000001	168000000	1000000	*	0.0649590980843767
3	168000001	169000000	1000000	*	0.0849277199481348
3	169000001	170000000	1000000	*	0.00963485133858523
3	170000001	171000000	1000000	*	0.0277133606714075
3	171000001	172000000	1000000	*	0.00424956347794573
3	172000001	173000000	1000000	*	0.0286091111941696
3	173000001	174000000	1000000	*	0.0438539766193446
3	174000001	175000000	1000000	*	0.0423806623398762
3	175000001	176000000	1000000	*	-0.000844124521307691
3	176000001	177000000	1000000	*	-0.00489561620660107
3	177000001	178000000	1000000	*	0.00410137397013739
3	178000001	179000000	1000000	*	0.0108012595741461
3	179000001	180000000	1000000	*	-0.0211291635251015
3	180000001	181000000	1000000	*	-0.00695228936034539
3	181000001	182000000	1000000	*	0.0052223122216255
3	182000001	183000000	1000000	*	-0.00497574240488686
3	183000001	184000000	1000000	*	-0.0325247350387097
3	184000001	185000000	1000000	*	0.00122206178554159
3	185000001	186000000	1000000	*	-0.0157095301751106
3	186000001	187000000	1000000	*	0.00852511719060415
3	187000001	188000000	1000000	*	0.0242980702259907
3	188000001	189000000	1000000	*	-0.000256380156312854
3	189000001	190000000	1000000	*	0.031697824539983
3	190000001	191000000	1000000	*	0.0280538876823191
3	191000001	192000000	1000000	*	0.0119827369788686
3	192000001	193000000	1000000	*	0.0248072285487144
3	193000001	194000000	1000000	*	0.0572704281830731
3	194000001	195000000	1000000	*	NA
3	195000001	196000000	1000000	*	0.020606404989645
3	196000001	197000000	1000000	*	0.0225966246243346
3	197000001	198000000	1000000	*	NA
3	198000001	199000000	1000000	*	NA
4	1	1000000	1000000	*	NA
4	1000001	2000000	1000000	*	NA
4	2000001	3000000	1000000	*	0.0459231969652855
4	3000001	4000000	1000000	*	0.173993617082588
4	4000001	5000000	1000000	*	0.0197802041948834
4	5000001	6000000	1000000	*	0.0907187568002213
4	6000001	7000000	1000000	*	0.0909575857666305
4	7000001	8000000	1000000	*	0.136496317266391
4	8000001	9000000	1000000	*	NA
4	9000001	10000000	1000000	*	NA
4	10000001	11000000	1000000	*	0.0306377483742429
4	11000001	12000000	1000000	*	0.00934054044297212
4	12000001	13000000	1000000	*	-0.0327219300070526
4	13000001	14000000	1000000	*	0.0114168320371406
4	14000001	15000000	1000000	*	0.0127457541197905
4	15000001	16000000	1000000	*	6.72132615973111e-05
4	16000001	17000000	1000000	*	0.00964138599117033
4	17000001	18000000	1000000	*	0.00371557028499124
4	18000001	19000000	1000000	*	-0.00992165393598327
4	19000001	20000000	1000000	*	-0.0355572180813161
4	20000001	21000000	1000000	*	0.00977637855812475
4	21000001	22000000	1000000	*	-0.0227521937569719
4	22000001	23000000	1000000	*	0.0199229092530464
4	23000001	24000000	1000000	*	0.0123710039891379
4	24000001	25000000	1000000	*	0.0227978223033022
4	25000001	26000000	1000000	*	0.0198130308575154
4	26000001	27000000	1000000	*	-0.0138490959404781
4	27000001	28000000	1000000	*	-0.0128986254608446
4	28000001	29000000	1000000	*	-0.0119134225471192
4	29000001	30000000	1000000	*	-0.00477382971078465
4	30000001	31000000	1000000	*	0.00395186994198652
4	31000001	32000000	1000000	*	NA
4	32000001	33000000	1000000	*	NA
4	33000001	34000000	1000000	*	0.00998850892681457
4	34000001	35000000	1000000	*	-0.00344375012016109
4	35000001	36000000	1000000	*	0.0176046665294218
4	36000001	37000000	1000000	*	0.0323409259470797
4	37000001	38000000	1000000	*	0.00622778440637188
4	38000001	39000000	1000000	*	-0.0149813812663557
4	39000001	40000000	1000000	*	-0.0262842965880986
4	40000001	41000000	1000000	*	NA
4	41000001	42000000	1000000	*	0.054019762200835
4	42000001	43000000	1000000	*	0.0364301007692599
4	43000001	44000000	1000000	*	-0.0176333780374763
4	44000001	45000000	1000000	*	-0.00200725406054517
4	45000001	46000000	1000000	*	0.0071643748229797
4	46000001	47000000	1000000	*	-0.000221025997748706
4	47000001	48000000	1000000	*	0.0332005322542134
4	48000001	49000000	1000000	*	-0.00765533163571584
4	53000001	54000000	1000000	*	0.0129025992150453
4	54000001	55000000	1000000	*	0.0140522618721089
4	55000001	56000000	1000000	*	0.0554861386315626
4	56000001	57000000	1000000	*	0.0202390824353179
4	57000001	58000000	1000000	*	0.00894194170823349
4	58000001	59000000	1000000	*	-0.00310978432042474
4	59000001	60000000	1000000	*	NA
4	60000001	61000000	1000000	*	0.0162480398938507
4	61000001	62000000	1000000	*	-0.000521496226438067
4	62000001	63000000	1000000	*	0.00857702145108141
4	63000001	64000000	1000000	*	0.00540931705629189
4	64000001	65000000	1000000	*	-0.028365591273246
4	65000001	66000000	1000000	*	-0.0152027677046098
4	66000001	67000000	1000000	*	-0.0131687456506163
4	67000001	68000000	1000000	*	0.00788069835683401
4	68000001	69000000	1000000	*	0.470314171733622
4	69000001	70000000	1000000	*	-1.61861200069792
4	70000001	71000000	1000000	*	-0.00739317158675538
4	71000001	72000000	1000000	*	-0.0286408873699137
4	72000001	73000000	1000000	*	0.0416189557501254
4	73000001	74000000	1000000	*	0.0337803159643056
4	74000001	75000000	1000000	*	0.0158805538207708
4	75000001	76000000	1000000	*	NA
4	76000001	77000000	1000000	*	-0.0172234691793384
4	77000001	78000000	1000000	*	0.0368120080064403
4	78000001	79000000	1000000	*	0.0474404031596021
4	79000001	80000000	1000000	*	0.0264504736596442
4	80000001	81000000	1000000	*	0.0392282820273035
4	81000001	82000000	1000000	*	0.0547086596105023
4	82000001	83000000	1000000	*	0.0514046050113335
4	83000001	84000000	1000000	*	0.00536328610872449
4	84000001	85000000	1000000	*	-0.026438684838694
4	85000001	86000000	1000000	*	0.0185860374586875
4	86000001	87000000	1000000	*	0.0241398570826826
4	87000001	88000000	1000000	*	0.0187172332106088
4	88000001	89000000	1000000	*	-0.000167588130548811
4	89000001	90000000	1000000	*	0.00209878643509056
4	90000001	91000000	1000000	*	0.0629022385132139
4	91000001	92000000	1000000	*	0.036916535770741
4	92000001	93000000	1000000	*	-0.0345915777507959
4	93000001	94000000	1000000	*	0.00266746754179083
4	94000001	95000000	1000000	*	0.00886660865797909
4	95000001	96000000	1000000	*	0.032242161957606
4	96000001	97000000	1000000	*	0.0218053775113294
4	97000001	98000000	1000000	*	0.0238717210429892
4	98000001	99000000	1000000	*	-0.00666697203608332
4	99000001	100000000	1000000	*	-0.00645259526802065
4	100000001	101000000	1000000	*	-0.020549505556991
4	101000001	102000000	1000000	*	0.0468776368308879
4	102000001	103000000	1000000	*	0.0530491646294669
4	103000001	104000000	1000000	*	-0.00265605449785752
4	104000001	105000000	1000000	*	0.00209910783804143
4	105000001	106000000	1000000	*	0.02115156606169
4	106000001	107000000	1000000	*	0.0499364095630342
4	107000001	108000000	1000000	*	0.0229198044033451
4	108000001	109000000	1000000	*	0.00610981907655291
4	109000001	110000000	1000000	*	0.0486716974402854
4	110000001	111000000	1000000	*	0.0219145463907442
4	111000001	112000000	1000000	*	0.00629669904148167
4	112000001	113000000	1000000	*	0.00887298158775769
4	113000001	114000000	1000000	*	-0.0165984911528265
4	114000001	115000000	1000000	*	0.0276718413050778
4	115000001	116000000	1000000	*	0.01238576083005
4	116000001	117000000	1000000	*	0.0398577930463352
4	117000001	118000000	1000000	*	0.0233271794614083
4	118000001	119000000	1000000	*	0.0354391581717631
4	119000001	120000000	1000000	*	-0.0669208615960199
4	120000001	121000000	1000000	*	-0.0409846560128659
4	121000001	122000000	1000000	*	0.0377497734215473
4	122000001	123000000	1000000	*	0.0388567109932665
4	123000001	124000000	1000000	*	0.0237669885637686
4	124000001	125000000	1000000	*	0.048128931542137
4	125000001	126000000	1000000	*	0.0369353780449414
4	126000001	127000000	1000000	*	0.0397346270710001
4	127000001	128000000	1000000	*	-0.0198434296166511
4	128000001	129000000	1000000	*	-0.0208201532812975
4	129000001	130000000	1000000	*	-0.00943853110412269
4	130000001	131000000	1000000	*	0.00791116003903785
4	131000001	132000000	1000000	*	0.0035375340920524
4	132000001	133000000	1000000	*	-0.0924221121769149
4	133000001	134000000	1000000	*	-0.0130801960480486
4	134000001	135000000	1000000	*	-0.00362149778337976
4	135000001	136000000	1000000	*	-0.0121980717212919
4	136000001	137000000	1000000	*	-0.0101414808325181
4	137000001	138000000	1000000	*	0.00102857845725059
4	138000001	139000000	1000000	*	0.0094764318710894
4	139000001	140000000	1000000	*	-0.00944098148676633
4	140000001	141000000	1000000	*	-0.0260799112171909
4	141000001	142000000	1000000	*	0.0128568031389747
4	142000001	143000000	1000000	*	0.0669391277553386
4	143000001	144000000	1000000	*	0.0645940586401694
4	144000001	145000000	1000000	*	-0.00717586705242255
4	145000001	146000000	1000000	*	0.020798163167035
4	146000001	147000000	1000000	*	0.0218919933170696
4	147000001	148000000	1000000	*	0.0299646297578517
4	148000001	149000000	1000000	*	0.00215422849291389
4	149000001	150000000	1000000	*	0.0158734734805014
4	150000001	151000000	1000000	*	0.00573883342316084
4	151000001	152000000	1000000	*	0.0600513360408629
4	152000001	153000000	1000000	*	0.0310346778761293
4	153000001	154000000	1000000	*	0.0181087283729241
4	154000001	155000000	1000000	*	0.0160252563747867
4	155000001	156000000	1000000	*	0.0422932393985358
4	156000001	157000000	1000000	*	0.0368148914251035
4	157000001	158000000	1000000	*	0.0513172147104249
4	158000001	159000000	1000000	*	0.0269687739150479
4	159000001	160000000	1000000	*	-0.00484048275301234
4	160000001	161000000	1000000	*	-0.00931014573402744
4	161000001	162000000	1000000	*	-0.0301313700847719
4	162000001	163000000	1000000	*	-0.00708131076122035
4	163000001	164000000	1000000	*	0.00499049042257991
4	164000001	165000000	1000000	*	0.00422590730938194
4	165000001	166000000	1000000	*	-0.0408294627170579
4	166000001	167000000	1000000	*	-0.015264600177014
4	167000001	168000000	1000000	*	-0.00333646310329977
4	168000001	169000000	1000000	*	0.00190045512886958
4	169000001	170000000	1000000	*	0.0183676440865009
4	170000001	171000000	1000000	*	0.00237832235066767
4	171000001	172000000	1000000	*	-0.00598744232145796
4	172000001	173000000	1000000	*	0.0404389929352706
4	173000001	174000000	1000000	*	0.0161802185095116
4	174000001	175000000	1000000	*	0.00704393387759311
4	175000001	176000000	1000000	*	0.0213602134182176
4	176000001	177000000	1000000	*	-0.00890157092448662
4	177000001	178000000	1000000	*	0.00580672091596474
4	178000001	179000000	1000000	*	-0.0103710583874552
4	179000001	180000000	1000000	*	-0.00554678922602887
4	180000001	181000000	1000000	*	0.00693592224875383
4	181000001	182000000	1000000	*	0.0178426969734128
4	182000001	183000000	1000000	*	-0.0406685845216468
4	183000001	184000000	1000000	*	0.0086926442429184
4	184000001	185000000	1000000	*	0.0252714154381007
4	185000001	186000000	1000000	*	-0.0339365200674348
4	186000001	187000000	1000000	*	0.0195356275610944
4	187000001	188000000	1000000	*	-0.068930905898753
4	188000001	189000000	1000000	*	-0.0539003543738779
4	189000001	190000000	1000000	*	-0.0749599417804813
4	190000001	191000000	1000000	*	0.402480723654366
4	191000001	192000000	1000000	*	NA
5	1	1000000	1000000	*	NA
5	1000001	2000000	1000000	*	0.137882008992649
5	2000001	3000000	1000000	*	0.0241866998350283
5	3000001	4000000	1000000	*	0.0101129767341595
5	4000001	5000000	1000000	*	0.00479776142721995
5	5000001	6000000	1000000	*	0.0192611137037689
5	6000001	7000000	1000000	*	0.0261998843071985
5	7000001	8000000	1000000	*	-0.00923144804250028
5	8000001	9000000	1000000	*	0.00592436957101999
5	9000001	10000000	1000000	*	0.0183010343031521
5	10000001	11000000	1000000	*	-0.00191083233112293
5	11000001	12000000	1000000	*	0.0411083882441072
5	12000001	13000000	1000000	*	0.00734443855512694
5	13000001	14000000	1000000	*	0.00966517031158348
5	14000001	15000000	1000000	*	0.0220619041680753
5	15000001	16000000	1000000	*	-0.0265079237558415
5	16000001	17000000	1000000	*	-0.00472733386862013
5	17000001	18000000	1000000	*	NA
5	18000001	19000000	1000000	*	0.0129358148492419
5	19000001	20000000	1000000	*	-0.02431819661324
5	20000001	21000000	1000000	*	-0.076148782335933
5	21000001	22000000	1000000	*	0.0437711844861706
5	22000001	23000000	1000000	*	-0.0357032067112833
5	23000001	24000000	1000000	*	0.00244524710075847
5	24000001	25000000	1000000	*	-0.0142941224913438
5	25000001	26000000	1000000	*	-0.0202170567794547
5	26000001	27000000	1000000	*	-0.0224351334008099
5	27000001	28000000	1000000	*	0.0308689624006957
5	28000001	29000000	1000000	*	-0.013605152336463
5	29000001	30000000	1000000	*	0.017418850848463
5	30000001	31000000	1000000	*	0.0220483651922469
5	31000001	32000000	1000000	*	0.0400971217470146
5	32000001	33000000	1000000	*	0.0152058946663258
5	33000001	34000000	1000000	*	0.0218347649483355
5	34000001	35000000	1000000	*	-0.0230567970807841
5	35000001	36000000	1000000	*	0.0206790709111653
5	36000001	37000000	1000000	*	0.0364151961555924
5	37000001	38000000	1000000	*	-0.00336594071545872
5	38000001	39000000	1000000	*	0.0407424379945284
5	39000001	40000000	1000000	*	0.0128630397009901
5	40000001	41000000	1000000	*	0.00650463174470991
5	41000001	42000000	1000000	*	0.00326577397447556
5	42000001	43000000	1000000	*	-0.000464541075270101
5	43000001	44000000	1000000	*	-0.0410402345210143
5	44000001	45000000	1000000	*	-0.0136639984702434
5	45000001	46000000	1000000	*	-0.0183240145539119
5	50000001	51000000	1000000	*	0.0162478339934767
5	51000001	52000000	1000000	*	-0.000357253412903531
5	52000001	53000000	1000000	*	0.0542248522217718
5	53000001	54000000	1000000	*	0.0314315240475175
5	54000001	55000000	1000000	*	0.042410699412745
5	55000001	56000000	1000000	*	0.0150652767520219
5	56000001	57000000	1000000	*	0.0224905945636977
5	57000001	58000000	1000000	*	0.0333449745641035
5	58000001	59000000	1000000	*	0.0593851771874937
5	59000001	60000000	1000000	*	0.0455270740452736
5	60000001	61000000	1000000	*	0.0247291187486778
5	61000001	62000000	1000000	*	0.0301362204043191
5	62000001	63000000	1000000	*	-0.000219444481166891
5	63000001	64000000	1000000	*	-0.00316529001209334
5	64000001	65000000	1000000	*	0.0150757896359541
5	65000001	66000000	1000000	*	0.0325615278034652
5	66000001	67000000	1000000	*	0.0376283873197305
5	67000001	68000000	1000000	*	0.0268552068626139
5	68000001	69000000	1000000	*	-0.249255003959125
5	69000001	70000000	1000000	*	-3.96261038211601
5	70000001	71000000	1000000	*	-1.25951007966292
5	71000001	72000000	1000000	*	0.039852078953029
5	72000001	73000000	1000000	*	0.0433134955526721
5	73000001	74000000	1000000	*	0.0554638936351881
5	74000001	75000000	1000000	*	0.0174080898898795
5	75000001	76000000	1000000	*	0.0120750696058806
5	76000001	77000000	1000000	*	0.0504114175283186
5	77000001	78000000	1000000	*	0.0280586343710596
5	78000001	79000000	1000000	*	0.0209328511264693
5	79000001	80000000	1000000	*	-0.00728829663501743
5	80000001	81000000	1000000	*	0.0243465453574762
5	81000001	82000000	1000000	*	0.0165460594996608
5	82000001	83000000	1000000	*	0.0244738662737511
5	83000001	84000000	1000000	*	0.0302754333253288
5	84000001	85000000	1000000	*	0.00714075254624878
5	85000001	86000000	1000000	*	-0.0124520106037513
5	86000001	87000000	1000000	*	0.031386187554772
5	87000001	88000000	1000000	*	-0.00194886648309641
5	88000001	89000000	1000000	*	0.015874911903348
5	89000001	90000000	1000000	*	0.0255074299752965
5	90000001	91000000	1000000	*	0.000271388442781705
5	91000001	92000000	1000000	*	NA
5	92000001	93000000	1000000	*	-0.0146658207887472
5	93000001	94000000	1000000	*	0.0570136566601724
5	94000001	95000000	1000000	*	0.0439485279387263
5	95000001	96000000	1000000	*	0.0176444387176009
5	96000001	97000000	1000000	*	0.000114280801386769
5	97000001	98000000	1000000	*	-0.0364365646458306
5	98000001	99000000	1000000	*	-0.0735578909134472
5	99000001	100000000	1000000	*	-0.0738121881544784
5	100000001	101000000	1000000	*	-0.0106831010345358
5	101000001	102000000	1000000	*	0.0146100859923869
5	102000001	103000000	1000000	*	0.0548396324431172
5	103000001	104000000	1000000	*	-0.0279395971106308
5	104000001	105000000	1000000	*	-0.0368564551516283
5	105000001	106000000	1000000	*	-0.0043868149161454
5	106000001	107000000	1000000	*	0.0114697933061273
5	107000001	108000000	1000000	*	0.0310760337490175
5	108000001	109000000	1000000	*	0.028745377320366
5	109000001	110000000	1000000	*	0.0351167455194031
5	110000001	111000000	1000000	*	-0.00222418979801868
5	111000001	112000000	1000000	*	0.033735563617941
5	112000001	113000000	1000000	*	0.0193533409807645
5	113000001	114000000	1000000	*	-0.00126664152596239
5	114000001	115000000	1000000	*	-0.0214335287009999
5	115000001	116000000	1000000	*	0.0235763981423411
5	116000001	117000000	1000000	*	-0.00771362550131085
5	117000001	118000000	1000000	*	-0.00307911180370577
5	118000001	119000000	1000000	*	-0.00360176436078837
5	119000001	120000000	1000000	*	0.0164771303268623
5	120000001	121000000	1000000	*	-0.000741343384664549
5	121000001	122000000	1000000	*	0.0241578923729705
5	122000001	123000000	1000000	*	0.0094945402066236
5	123000001	124000000	1000000	*	0.0481560942584382
5	124000001	125000000	1000000	*	0.0174160689551111
5	125000001	126000000	1000000	*	-0.0139022097711014
5	126000001	127000000	1000000	*	0.0193287319561723
5	127000001	128000000	1000000	*	0.0235420020468366
5	128000001	129000000	1000000	*	0.0263864945364187
5	129000001	130000000	1000000	*	0.0260678338167404
5	130000001	131000000	1000000	*	-0.0120486854039686
5	131000001	132000000	1000000	*	0.00835514174742806
5	132000001	133000000	1000000	*	0.0346799525561697
5	133000001	134000000	1000000	*	0.0131280182728792
5	134000001	135000000	1000000	*	0.0567880320059879
5	135000001	136000000	1000000	*	0.0746227871711451
5	136000001	137000000	1000000	*	0.0432847562641163
5	137000001	138000000	1000000	*	-0.0285790919091718
5	138000001	139000000	1000000	*	NA
5	139000001	140000000	1000000	*	-0.00908419723556125
5	140000001	141000000	1000000	*	-0.0599054412507139
5	141000001	142000000	1000000	*	0.0374369857687103
5	142000001	143000000	1000000	*	0.0209303547169928
5	143000001	144000000	1000000	*	0.020520407545166
5	144000001	145000000	1000000	*	-0.0324866659160979
5	145000001	146000000	1000000	*	0.0134221019685113
5	146000001	147000000	1000000	*	0.0412387167361483
5	147000001	148000000	1000000	*	0.0421872077707367
5	148000001	149000000	1000000	*	0.0214190307250829
5	149000001	150000000	1000000	*	0.0858301647514449
5	150000001	151000000	1000000	*	-0.0153435123537197
5	151000001	152000000	1000000	*	-0.0127433487111812
5	152000001	153000000	1000000	*	-0.0397923642727296
5	153000001	154000000	1000000	*	0.0414196560681424
5	154000001	155000000	1000000	*	-0.00160785065224259
5	155000001	156000000	1000000	*	NA
5	156000001	157000000	1000000	*	0.00307587235992529
5	157000001	158000000	1000000	*	0.0185035775926889
5	158000001	159000000	1000000	*	0.0408153731254045
5	159000001	160000000	1000000	*	0.0167077833805853
5	160000001	161000000	1000000	*	0.00695971575499738
5	161000001	162000000	1000000	*	-0.000637446276703551
5	162000001	163000000	1000000	*	-0.0391956271350954
5	163000001	164000000	1000000	*	0.000466356069890958
5	164000001	165000000	1000000	*	0.0372739794093258
5	165000001	166000000	1000000	*	-0.0386332734702086
5	166000001	167000000	1000000	*	-0.0210403354450977
5	167000001	168000000	1000000	*	0.0396384667350609
5	168000001	169000000	1000000	*	0.0891481653973067
5	169000001	170000000	1000000	*	0.0464265195897178
5	170000001	171000000	1000000	*	0.0804124203157091
5	171000001	172000000	1000000	*	0.036013102103254
5	172000001	173000000	1000000	*	0.00845974084875948
5	173000001	174000000	1000000	*	0.0408809535128075
5	174000001	175000000	1000000	*	0.0506343743318452
5	175000001	176000000	1000000	*	-0.112261179018957
5	176000001	177000000	1000000	*	0.016347321509866
5	177000001	178000000	1000000	*	-0.246206850113372
5	178000001	179000000	1000000	*	0.0430787572653176
5	179000001	180000000	1000000	*	-0.0161227338244916
5	180000001	181000000	1000000	*	NA
6	1	1000000	1000000	*	NA
6	1000001	2000000	1000000	*	0.0774868800631338
6	2000001	3000000	1000000	*	0.022960415040322
6	3000001	4000000	1000000	*	0.0174416262689378
6	4000001	5000000	1000000	*	0.0508394254816272
6	5000001	6000000	1000000	*	0.0538582055326099
6	6000001	7000000	1000000	*	-0.000342035677083863
6	7000001	8000000	1000000	*	0.00783242768300335
6	8000001	9000000	1000000	*	0.0234304076187084
6	9000001	10000000	1000000	*	0.00678051533445669
6	10000001	11000000	1000000	*	0.0116685169552763
6	11000001	12000000	1000000	*	0.0234685213197008
6	12000001	13000000	1000000	*	0.057395080245976
6	13000001	14000000	1000000	*	0.0090959789498749
6	14000001	15000000	1000000	*	0.0461458590295158
6	15000001	16000000	1000000	*	0.0199826780521462
6	16000001	17000000	1000000	*	0.0265678675647884
6	17000001	18000000	1000000	*	0.0259069368106208
6	18000001	19000000	1000000	*	-0.00186536322791051
6	19000001	20000000	1000000	*	0.00310290829441478
6	20000001	21000000	1000000	*	0.00823035426052546
6	21000001	22000000	1000000	*	0.0527600908300153
6	22000001	23000000	1000000	*	0.0598429689710602
6	23000001	24000000	1000000	*	0.0494295537847514
6	24000001	25000000	1000000	*	-0.013438588634318
6	25000001	26000000	1000000	*	0.0354640845144163
6	26000001	27000000	1000000	*	-0.209663560452194
6	27000001	28000000	1000000	*	-0.00125643850772915
6	28000001	29000000	1000000	*	-1.05619519684307
6	29000001	30000000	1000000	*	-5.27519250829937
6	30000001	31000000	1000000	*	-9.18896370199457
6	31000001	32000000	1000000	*	-5.47668295169142
6	32000001	33000000	1000000	*	-5.34834765082827
6	33000001	34000000	1000000	*	-0.708988418236147
6	34000001	35000000	1000000	*	0.0104697935704001
6	35000001	36000000	1000000	*	0.0157915310631892
6	36000001	37000000	1000000	*	-0.00250587029950086
6	37000001	38000000	1000000	*	0.0241520560856502
6	38000001	39000000	1000000	*	0.0775815597667997
6	39000001	40000000	1000000	*	0.0992258157067142
6	40000001	41000000	1000000	*	0.132852122990164
6	41000001	42000000	1000000	*	0.0243316633582816
6	42000001	43000000	1000000	*	-0.0344091891136525
6	43000001	44000000	1000000	*	0.0655324490086309
6	44000001	45000000	1000000	*	0.0349834759681901
6	45000001	46000000	1000000	*	0.0620174405771323
6	46000001	47000000	1000000	*	0.088799915580869
6	47000001	48000000	1000000	*	0.0558452993758886
6	48000001	49000000	1000000	*	0.0228247936116511
6	49000001	50000000	1000000	*	0.0235889233622964
6	50000001	51000000	1000000	*	0.00957606946164596
6	51000001	52000000	1000000	*	0.00520659060179318
6	52000001	53000000	1000000	*	0.0222680498621338
6	53000001	54000000	1000000	*	0.0184884589534707
6	54000001	55000000	1000000	*	0.00458445432344594
6	55000001	56000000	1000000	*	0.0131823730055959
6	56000001	57000000	1000000	*	0.0421696930233808
6	57000001	58000000	1000000	*	0.581996644904492
6	62000001	63000000	1000000	*	NA
6	63000001	64000000	1000000	*	-0.00343176922043591
6	64000001	65000000	1000000	*	-0.0221734549494368
6	65000001	66000000	1000000	*	0.00472027950354664
6	66000001	67000000	1000000	*	-0.0249969012611037
6	67000001	68000000	1000000	*	-0.0149590557345388
6	68000001	69000000	1000000	*	-0.0104003881404085
6	69000001	70000000	1000000	*	0.0223634636748537
6	70000001	71000000	1000000	*	0.00590323165383433
6	71000001	72000000	1000000	*	0.0258528352854939
6	72000001	73000000	1000000	*	0.0183495067174606
6	73000001	74000000	1000000	*	0.037577068944371
6	74000001	75000000	1000000	*	-0.0528752088802683
6	75000001	76000000	1000000	*	0.00583958169286626
6	76000001	77000000	1000000	*	-0.000771512632451889
6	77000001	78000000	1000000	*	-0.0270129918185906
6	78000001	79000000	1000000	*	-0.0218245304120723
6	79000001	80000000	1000000	*	0.0190775406990347
6	80000001	81000000	1000000	*	0.0358650373887004
6	81000001	82000000	1000000	*	-0.0210634937732293
6	82000001	83000000	1000000	*	-0.000345893430967468
6	83000001	84000000	1000000	*	0.00512899845265414
6	84000001	85000000	1000000	*	0.00813441660117649
6	85000001	86000000	1000000	*	-0.0144505904565948
6	86000001	87000000	1000000	*	-0.022302549821003
